distribution,name,version,architecture,source_name,source_version,homepage,canonical_upstream_id,filename,artifact_url,artifact_sha256,component
fedora,spindown,0.4.0-44.fc44,x86_64,spindown,spindown-0.4.0-44.fc44.src.rpm,http://code.google.com/p/spindown,https://code.google.com/p/spindown,Packages/s/spindown-0.4.0-44.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/spindown-0.4.0-44.fc44.x86_64.rpm,3e8f4e37980ac9cbdaa27808246e6f7b387387e633e31cc1b9b2883e7d5f8033,release
fedora,sqlgrey,1.8.0-34.fc44,noarch,sqlgrey,sqlgrey-1.8.0-34.fc44.src.rpm,http://sqlgrey.sourceforge.net/,https://sqlgrey.sourceforge.net,Packages/s/sqlgrey-1.8.0-34.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sqlgrey-1.8.0-34.fc44.noarch.rpm,5ee73385941de1f77de82c3ee84419b07de307633e845073a918bf4cd93c2b3f,release
fedora,sqm-scripts,1.6.1-1.fc44,noarch,sqm-scripts,sqm-scripts-1.6.1-1.fc44.src.rpm,https://www.bufferbloat.net/projects/cerowrt/wiki/Smart_Queue_Management/,https://www.bufferbloat.net/projects/cerowrt/wiki/Smart_Queue_Management,Packages/s/sqm-scripts-1.6.1-1.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sqm-scripts-1.6.1-1.fc44.noarch.rpm,797a20008334dc7e09d908dffea8c716e606efbc9b7618e5f698795456590ec1,updates
fedora,squeezelite,2.0.0.1561-2.20260302gite977d10.fc44,x86_64,squeezelite,squeezelite-2.0.0.1561-2.20260302gite977d10.fc44.src.rpm,https://lyrion.org/players-and-controllers/squeezelite/,https://lyrion.org/players-and-controllers/squeezelite,Packages/s/squeezelite-2.0.0.1561-2.20260302gite977d10.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/squeezelite-2.0.0.1561-2.20260302gite977d10.fc44.x86_64.rpm,57cc7e03eb326514819c7764adc7dbd6306fe9db102dbe2f85a390d2a663d995,release
fedora,squid,7:7.6-1.fc44,x86_64,squid,squid-7.6-1.fc44.src.rpm,http://www.squid-cache.org,https://www.squid-cache.org,Packages/s/squid-7.6-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/squid-7.6-1.fc44.x86_64.rpm,df824ac1999a90a03e490a7c0770db215849566a8d189070112f54e906b43ee2,updates
fedora,squidGuard,1.4-52.fc44,x86_64,squidGuard,squidGuard-1.4-52.fc44.src.rpm,http://www.squidguard.org/,https://www.squidguard.org,Packages/s/squidGuard-1.4-52.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/squidGuard-1.4-52.fc44.x86_64.rpm,f9f60686481d3a54b63924ca4b778642bbbde54bfb3cbd41715aa21605015156,release
fedora,srcpd,2.1.7-6.fc44,x86_64,srcpd,srcpd-2.1.7-6.fc44.src.rpm,http://srcpd.sourceforge.net/,https://srcpd.sourceforge.net,Packages/s/srcpd-2.1.7-6.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/srcpd-2.1.7-6.fc44.x86_64.rpm,91aaaa6400091f3b9e20a6dfa2cb6dbd10fc867707fe2478478427c49a5ec7a6,release
fedora,srp_daemon,61.0-2.fc44,x86_64,rdma-core,rdma-core-61.0-2.fc44.src.rpm,https://github.com/linux-rdma/rdma-core,https://github.com/linux-rdma/rdma-core,Packages/s/srp_daemon-61.0-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/srp_daemon-61.0-2.fc44.x86_64.rpm,e0e682f1f69004fcdd3a10c6d56896785f919094fb94c2d91ab9305216430978,release
fedora,sshguard,2.5.1-3.fc44,x86_64,sshguard,sshguard-2.5.1-3.fc44.src.rpm,http://www.sshguard.net,https://www.sshguard.net,Packages/s/sshguard-2.5.1-3.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sshguard-2.5.1-3.fc44.x86_64.rpm,19a30d730fd60d2f696d9b3282a25298dc9c9785aa296f75fd54640f49fdd148,release
fedora,sslh,1.21c-15.fc44,x86_64,sslh,sslh-1.21c-15.fc44.src.rpm,https://github.com/yrutschle/sslh,https://github.com/yrutschle/sslh,Packages/s/sslh-1.21c-15.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sslh-1.21c-15.fc44.x86_64.rpm,7b2424c6bcfe05b9e3f1ce583e87b610da36b1c7f34e1ca097a8a969dcba311c,release
fedora,sssd-common,2.13.1-2.fc44,x86_64,sssd,sssd-2.13.1-2.fc44.src.rpm,https://github.com/SSSD/sssd/,https://github.com/SSSD/sssd,Packages/s/sssd-common-2.13.1-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sssd-common-2.13.1-2.fc44.x86_64.rpm,4643398532a58ee0508c4e5c7955e00f3fd6b345e0f615652ff99c8a81d605f5,updates
fedora,sssd-dbus,2.13.1-2.fc44,x86_64,sssd,sssd-2.13.1-2.fc44.src.rpm,https://github.com/SSSD/sssd/,https://github.com/SSSD/sssd,Packages/s/sssd-dbus-2.13.1-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sssd-dbus-2.13.1-2.fc44.x86_64.rpm,b416d53198f6302dd6434037a4ea1cf08fc831498d71c16f3f16dd34e95f87b8,updates
fedora,sssd-kcm,2.13.1-2.fc44,x86_64,sssd,sssd-2.13.1-2.fc44.src.rpm,https://github.com/SSSD/sssd/,https://github.com/SSSD/sssd,Packages/s/sssd-kcm-2.13.1-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sssd-kcm-2.13.1-2.fc44.x86_64.rpm,cc658ad596a5c20cc8cf927ad29bbc30d8fee0fb3f0a7a8a712744ce551ae033,updates
fedora,stalld,1.28.1-1.fc44,x86_64,stalld,stalld-1.28.1-1.fc44.src.rpm,https://gitlab.com/rt-linux-tools/stalld/stalld.git,https://gitlab.com/rt-linux-tools/stalld/stalld,Packages/s/stalld-1.28.1-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/stalld-1.28.1-1.fc44.x86_64.rpm,a277350cb1d509061be45ffd843aefff53129ff8c5d67c936f5159c5e387ea07,updates
fedora,stansoft,11.0-1.fc44,x86_64,stansoft,stansoft-11.0-1.fc44.src.rpm,https://www.stansoft.org,https://www.stansoft.org,Packages/s/stansoft-11.0-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/stansoft-11.0-1.fc44.x86_64.rpm,5829f7ee9a69da22aa28eca72d175935dc5f0ff5cec6ccf5115e70db8e9540bc,release
fedora,stargz-snapshotter,0.14.3-12.fc44,x86_64,stargz-snapshotter,stargz-snapshotter-0.14.3-12.fc44.src.rpm,https://github.com/containerd/stargz-snapshotter,https://github.com/containerd/stargz-snapshotter,Packages/s/stargz-snapshotter-0.14.3-12.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/stargz-snapshotter-0.14.3-12.fc44.x86_64.rpm,c9c2bcd014a21733308e4a864bc692a91ef1e9fd78eb1da6d5b90dc0465f38b0,release
fedora,statsd-perl,0.20-30.fc44,noarch,perl-Net-Statsd-Server,perl-Net-Statsd-Server-0.20-30.fc44.src.rpm,https://metacpan.org/release/Net-Statsd-Server,https://metacpan.org/release/Net-Statsd-Server,Packages/s/statsd-perl-0.20-30.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/statsd-perl-0.20-30.fc44.noarch.rpm,cac07e2be11ebbf42884bff93dbf3e23a861a6c88ffc56656a184b3bef334e63,release
fedora,stratisd,3.9.2-2.fc44,x86_64,stratisd,stratisd-3.9.2-2.fc44.src.rpm,https://github.com/stratis-storage/stratisd,https://github.com/stratis-storage/stratisd,Packages/s/stratisd-3.9.2-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/stratisd-3.9.2-2.fc44.x86_64.rpm,56760f63d8d9a79a6bfb8639913108f49082c5191d8483e5b67724e550142326,updates
fedora,strongswan,6.0.7-1.fc44,x86_64,strongswan,strongswan-6.0.7-1.fc44.src.rpm,https://www.strongswan.org/,https://www.strongswan.org,Packages/s/strongswan-6.0.7-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/strongswan-6.0.7-1.fc44.x86_64.rpm,bf0771269a9f388dcf5a3f250e4ac523cc0cfe412615b102c7a420180b425cfd,updates
fedora,stubby,0.4.3-8.fc44,x86_64,stubby,stubby-0.4.3-8.fc44.src.rpm,https://github.com/getdnsapi/stubby,https://github.com/getdnsapi/stubby,Packages/s/stubby-0.4.3-8.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/stubby-0.4.3-8.fc44.x86_64.rpm,b8569944ae1a817185d2250ab156ad66babe1ad3e7da077b2f752c23c2e1aaee,release
fedora,stunnel,5.78-1.fc44,x86_64,stunnel,stunnel-5.78-1.fc44.src.rpm,https://www.stunnel.org/,https://www.stunnel.org,Packages/s/stunnel-5.78-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/stunnel-5.78-1.fc44.x86_64.rpm,53acf0c177432ebe47337107c1b99dcb0c8437dc9bda3fa32e8356854abd336e,updates
fedora,subscription-manager,1.30.5-6.fc44,x86_64,subscription-manager,subscription-manager-1.30.5-6.fc44.src.rpm,http://www.candlepinproject.org/,https://www.candlepinproject.org,Packages/s/subscription-manager-1.30.5-6.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/subscription-manager-1.30.5-6.fc44.x86_64.rpm,a825b243954a582fa3fe188e4dbd42b55dfc15d14802215a8273588f20105b73,release
fedora,subversion,1.14.5-26.fc44,x86_64,subversion,subversion-1.14.5-26.fc44.src.rpm,https://subversion.apache.org/,https://subversion.apache.org,Packages/s/subversion-1.14.5-26.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/subversion-1.14.5-26.fc44.x86_64.rpm,870d6c628a41a0746329c2b28caabc26bc684923e59f35c8c3f0b4e6fefba5ea,release
fedora,supervisor,4.3.0-1.fc44,noarch,supervisor,supervisor-4.3.0-1.fc44.src.rpm,http://supervisord.org,https://supervisord.org,Packages/s/supervisor-4.3.0-1.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/supervisor-4.3.0-1.fc44.noarch.rpm,226e7102dad7dda328b3a88ceb39244ae638e91b15bf04674a9a8c91de3ed7dd,updates
fedora,suricata,8.0.5-1.fc44,x86_64,suricata,suricata-8.0.5-1.fc44.src.rpm,https://suricata.io/,https://suricata.io,Packages/s/suricata-8.0.5-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/suricata-8.0.5-1.fc44.x86_64.rpm,c2542c6496408fb70bbd1072533243d3ecce5244a7180990c1b4ab2426ac6eed,updates
fedora,suseconnect-ng,1.4.0-11.fc44,x86_64,suseconnect-ng,suseconnect-ng-1.4.0-11.fc44.src.rpm,https://github.com/SUSE/connect-ng,https://github.com/SUSE/connect-ng,Packages/s/suseconnect-ng-1.4.0-11.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/suseconnect-ng-1.4.0-11.fc44.x86_64.rpm,8dc672fb70e5656e3eb2f211a36f2635dac436102903219619ce53c426e0b371,release
fedora,svxlink-reflector,1:1.2.0-7.fc43,x86_64,svxlink,svxlink-24.02-7.fc43.src.rpm,http://www.svxlink.org,https://www.svxlink.org,Packages/s/svxlink-reflector-1.2.0-7.fc43.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/svxlink-reflector-1.2.0-7.fc43.x86_64.rpm,2b321a0cd6bff71d15a737cc57b880cb5665a6fb71fa0d49790a37342d5ad9dc,release
fedora,svxlink-server,1:1.8.0-7.fc43,x86_64,svxlink,svxlink-24.02-7.fc43.src.rpm,http://www.svxlink.org,https://www.svxlink.org,Packages/s/svxlink-server-1.8.0-7.fc43.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/svxlink-server-1.8.0-7.fc43.x86_64.rpm,136bafc992417ad97f9ee22f09b5ae713e721e0855ad28abfcd6f75782f064be,release
fedora,switcheroo-control,3.0-5.fc44,x86_64,switcheroo-control,switcheroo-control-3.0-5.fc44.src.rpm,https://gitlab.freedesktop.org/hadess/switcheroo-control/,https://gitlab.freedesktop.org/hadess/switcheroo-control,Packages/s/switcheroo-control-3.0-5.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/switcheroo-control-3.0-5.fc44.x86_64.rpm,84fb0de084a81183cc9b8870ebea793288d62deed70743b20639fc0b0fbb9e19,release
fedora,sxhkd,0.6.1-18.fc44,x86_64,sxhkd,sxhkd-0.6.1-18.fc44.src.rpm,https://github.com/baskerville/sxhkd,https://github.com/baskerville/sxhkd,Packages/s/sxhkd-0.6.1-18.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sxhkd-0.6.1-18.fc44.x86_64.rpm,51ea8d6d9cb1008b8c95ae6155e91b18bc69d6c67c0afc7ea79f4f6405f22716,release
fedora,sympa,6.2.78-3.fc44,x86_64,sympa,sympa-6.2.78-3.fc44.src.rpm,https://sympa.community,https://sympa.community,Packages/s/sympa-6.2.78-3.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sympa-6.2.78-3.fc44.x86_64.rpm,998af29ea09526d5ee124be781e7291bbdb07af5b719fdbead6e79077da5feb8,updates
fedora,sympa-httpd,6.2.78-3.fc44,noarch,sympa,sympa-6.2.78-3.fc44.src.rpm,https://sympa.community,https://sympa.community,Packages/s/sympa-httpd-6.2.78-3.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sympa-httpd-6.2.78-3.fc44.noarch.rpm,eb8cd555ecec0a99591c07021913a5fe5ea0d1396796b55fbf987b9bef4f4d32,updates
fedora,sympa-nginx,6.2.78-3.fc44,noarch,sympa,sympa-6.2.78-3.fc44.src.rpm,https://sympa.community,https://sympa.community,Packages/s/sympa-nginx-6.2.78-3.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/sympa-nginx-6.2.78-3.fc44.noarch.rpm,dea4159289c8b4fac67c44bc1d3d50fdd605a8c9405d29734c301747f6f5863a,updates
fedora,synce4l,1.1.0-6.fc44,x86_64,synce4l,synce4l-1.1.0-6.fc44.src.rpm,https://github.com/intel/synce4l,https://github.com/intel/synce4l,Packages/s/synce4l-1.1.0-6.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/synce4l-1.1.0-6.fc44.x86_64.rpm,42a8dda2c62511d672cfbf76084daa8666a8644b59786d130fc04f52369cfbc5,release
fedora,syncthing,2.1.1-1.fc44,x86_64,syncthing,syncthing-2.1.1-1.fc44.src.rpm,https://github.com/syncthing/syncthing,https://github.com/syncthing/syncthing,Packages/s/syncthing-2.1.1-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/syncthing-2.1.1-1.fc44.x86_64.rpm,3ead31bbeb9527e29f2d0a4a95acfe14411f8a7409aaf0d36e6a73b2a6b0a059,updates
fedora,syslog-ng,4.11.0-1.fc44,x86_64,syslog-ng,syslog-ng-4.11.0-1.fc44.src.rpm,https://www.syslog-ng.com/products/open-source-log-management/,https://www.syslog-ng.com/products/open-source-log-management,Packages/s/syslog-ng-4.11.0-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/syslog-ng-4.11.0-1.fc44.x86_64.rpm,66260f348ffc1b73b3f895aca9c00ed6c98d760df917e549ce3c258bd42a6b8a,release
fedora,sysprof-cli,50.0-1.fc44,x86_64,sysprof,sysprof-50.0-1.fc44.src.rpm,http://www.sysprof.com,https://www.sysprof.com,Packages/s/sysprof-cli-50.0-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sysprof-cli-50.0-1.fc44.x86_64.rpm,393665286fcee69cff277fb6860d70d752a7cb6766d441ed80dd177f0c85c5cc,release
fedora,sysrepo-plugind,3.7.11-2.fc44,x86_64,sysrepo,sysrepo-3.7.11-2.fc44.src.rpm,https://github.com/sysrepo/sysrepo,https://github.com/sysrepo/sysrepo,Packages/s/sysrepo-plugind-3.7.11-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sysrepo-plugind-3.7.11-2.fc44.x86_64.rpm,e0eafa9d33eb09bb35896ca809b880655aad0d595b49d971bf8168594e43ebbe,release
fedora,sysstat,12.7.9-2.fc44,x86_64,sysstat,sysstat-12.7.9-2.fc44.src.rpm,https://sysstat.github.io,https://sysstat.github.io,Packages/s/sysstat-12.7.9-2.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/sysstat-12.7.9-2.fc44.x86_64.rpm,79dc1ef1b828ceefa885f07ab4926facfaf9071d17700c4f07d3054c7a2d5fe0,release
fedora,system-config-printer-udev,1.5.18-17.fc44,x86_64,system-config-printer,system-config-printer-1.5.18-17.fc44.src.rpm,https://github.com/OpenPrinting/system-config-printer,https://github.com/OpenPrinting/system-config-printer,Packages/s/system-config-printer-udev-1.5.18-17.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/system-config-printer-udev-1.5.18-17.fc44.x86_64.rpm,bedf45fe4be297ded949e76791518f9192806b4e15d5b7aa39061eb1c37607c9,release
fedora,systemd,259.8-1.fc44,x86_64,systemd,systemd-259.8-1.fc44.src.rpm,https://systemd.io,https://systemd.io,Packages/s/systemd-259.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemd-259.8-1.fc44.x86_64.rpm,e74bf8412013be3b1c25bbcaa6acb99413488d828ac8a1a7edd3db9f63e6b4cf,updates
fedora,systemd-bootchart,235-4.fc44,x86_64,systemd-bootchart,systemd-bootchart-235-4.fc44.src.rpm,https://github.com/systemd/systemd-bootchart,https://github.com/systemd/systemd-bootchart,Packages/s/systemd-bootchart-235-4.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/systemd-bootchart-235-4.fc44.x86_64.rpm,8fea8ad8a9a4ea6275cef0d735200b46e25d785f07858c3e738eb11eb80173de,release
fedora,systemd-container,259.8-1.fc44,x86_64,systemd,systemd-259.8-1.fc44.src.rpm,https://systemd.io,https://systemd.io,Packages/s/systemd-container-259.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemd-container-259.8-1.fc44.x86_64.rpm,7ebce57e4b5cc4a39faadba1cfd2d9dd989b19799699294b6b23042d73bce3a9,updates
fedora,systemd-journal-remote,259.8-1.fc44,x86_64,systemd,systemd-259.8-1.fc44.src.rpm,https://systemd.io,https://systemd.io,Packages/s/systemd-journal-remote-259.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemd-journal-remote-259.8-1.fc44.x86_64.rpm,d8b33dda201694618ae8bad40ef1834d182685c32265bae907229004052d6797,updates
fedora,systemd-networkd,259.8-1.fc44,x86_64,systemd,systemd-259.8-1.fc44.src.rpm,https://systemd.io,https://systemd.io,Packages/s/systemd-networkd-259.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemd-networkd-259.8-1.fc44.x86_64.rpm,903d05e68423d318ec55c81be95091af4bd20dc195a826bb2691b51d23163512,updates
fedora,systemd-resolved,259.8-1.fc44,x86_64,systemd,systemd-259.8-1.fc44.src.rpm,https://systemd.io,https://systemd.io,Packages/s/systemd-resolved-259.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemd-resolved-259.8-1.fc44.x86_64.rpm,7a6298516f9f8b2e06f03b4ae9657f6d5e294b8e369893c151726b4a32efca4a,updates
fedora,systemd-swap,3.3.0-19.fc44,noarch,systemd-swap,systemd-swap-3.3.0-19.fc44.src.rpm,https://github.com/Nefelim4ag/systemd-swap,https://github.com/Nefelim4ag/systemd-swap,Packages/s/systemd-swap-3.3.0-19.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/s/systemd-swap-3.3.0-19.fc44.noarch.rpm,4094baf88ce8d3ed29e16e7c9bd774165bccb1fb0860b47e7d821d9b7e33dc8e,release
fedora,systemd-udev,259.8-1.fc44,x86_64,systemd,systemd-259.8-1.fc44.src.rpm,https://systemd.io,https://systemd.io,Packages/s/systemd-udev-259.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemd-udev-259.8-1.fc44.x86_64.rpm,18d8b8c0dc65f5874745fc51209a14e0267583f6285f61a05c23947abc5e9477,updates
fedora,systemtap-exporter,5.5-1.fc44,x86_64,systemtap,systemtap-5.5-1.fc44.src.rpm,https://sourceware.org/systemtap/,https://sourceware.org/systemtap,Packages/s/systemtap-exporter-5.5-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemtap-exporter-5.5-1.fc44.x86_64.rpm,dafb0155d85f60c5869e41543494d0af0a550f65fbe068bdcf0a0c4001932ec9,updates
fedora,systemtap-initscript,5.5-1.fc44,x86_64,systemtap,systemtap-5.5-1.fc44.src.rpm,https://sourceware.org/systemtap/,https://sourceware.org/systemtap,Packages/s/systemtap-initscript-5.5-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemtap-initscript-5.5-1.fc44.x86_64.rpm,374d2f9fa893a1822812404a510882458ec570faaf420e687719bc1eae52248c,updates
fedora,systemtap-runtime-virtguest,5.5-1.fc44,x86_64,systemtap,systemtap-5.5-1.fc44.src.rpm,https://sourceware.org/systemtap/,https://sourceware.org/systemtap,Packages/s/systemtap-runtime-virtguest-5.5-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemtap-runtime-virtguest-5.5-1.fc44.x86_64.rpm,6b9e5740aeeafa8af6b1652541d2a29164355fcf715353cae9c366ee39672299,updates
fedora,systemtap-server,5.5-1.fc44,x86_64,systemtap,systemtap-5.5-1.fc44.src.rpm,https://sourceware.org/systemtap/,https://sourceware.org/systemtap,Packages/s/systemtap-server-5.5-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/s/systemtap-server-5.5-1.fc44.x86_64.rpm,53dc965e6914e5a29c9661f81a551a393e5215a24d231945ba619fcd89d6b977,updates
fedora,tailscale,1.98.8-1.fc44,x86_64,tailscale,tailscale-1.98.8-1.fc44.src.rpm,https://github.com/tailscale/tailscale,https://github.com/tailscale/tailscale,Packages/t/tailscale-1.98.8-1.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/t/tailscale-1.98.8-1.fc44.x86_64.rpm,27ef55de607ecce7e2e4b67168e7d584145ae94d49d0f0e00691e68149184437,updates
fedora,talk-server,0.17-74.fc44,x86_64,talk,talk-0.17-74.fc44.src.rpm,http://web.archive.org/web/20070817165301/http://www.hcs.harvard.edu/~dholland/computers/netkit.html,https://web.archive.org/web/20070817165301/http:/www.hcs.harvard.edu/~dholland/computers/netkit.html,Packages/t/talk-server-0.17-74.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/t/talk-server-0.17-74.fc44.x86_64.rpm,e549d5d3112b46fe2d70c742700c656f15aef1239ecec971d3b0785d8875fba4,release
fedora,tang,15-11.fc44,x86_64,tang,tang-15-11.fc44.src.rpm,https://github.com/latchset/tang,https://github.com/latchset/tang,Packages/t/tang-15-11.fc44.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/t/tang-15-11.fc44.x86_64.rpm,ce5c5bb80d3aed18939866909c38fe85bba39cd8e4a41adf5759d817c6836562,release
fedora,tarantool,2.4.2.68-20.fc42,x86_64,tarantool,tarantool-2.4.2.68-20.fc42.src.rpm,https://tarantool.org/,https://tarantool.org,Packages/t/tarantool-2.4.2.68-20.fc42.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/t/tarantool-2.4.2.68-20.fc42.x86_64.rpm,06830a4decb1df5bf634ac16f5d685bcea6410f4db12c5e2ffd2c59dac2f6f0f,release
fedora,target-isns,0.6.8-16.fc43,x86_64,target-isns,target-isns-0.6.8-16.fc43.src.rpm,https://github.com/cvubrugier/target-isns,https://github.com/cvubrugier/target-isns,Packages/t/target-isns-0.6.8-16.fc43.x86_64.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/t/target-isns-0.6.8-16.fc43.x86_64.rpm,5545f7a20fee008678a17aedb2d1231ac2edc0877cf2e0536ac5e264776a7e63,release
fedora,target-restore,2.2.4-1.fc44,noarch,python-rtslib,python-rtslib-2.2.4-1.fc44.src.rpm,https://github.com/open-iscsi/rtslib-fb,https://github.com/open-iscsi/rtslib-fb,Packages/t/target-restore-2.2.4-1.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/updates/44/Everything/x86_64/Packages/t/target-restore-2.2.4-1.fc44.noarch.rpm,724fbf2ac2727ab5be9c32c84dc832b51a6a2fa50a72b776d26f56331dedd63e,updates
fedora,targetcli,3.0.1-5.fc44,noarch,targetcli,targetcli-3.0.1-5.fc44.src.rpm,https://github.com/open-iscsi/targetcli-fb,https://github.com/open-iscsi/targetcli-fb,Packages/t/targetcli-3.0.1-5.fc44.noarch.rpm,https://download.fedoraproject.org/pub/fedora/linux/releases/44/Everything/x86_64/os/Packages/t/targetcli-3.0.1-5.fc44.noarch.rpm,ed7ca175680c0ba3e99f19e34cdae0f7c1735384efc639bacf39c3c5d3ed010b,release
