cohort,lineage_id,canonical_upstream_id,distributions,distribution_count,family_type
C3X,https://cockpit-project.org::upstream-unit::src/systemd/cockpit-wsinstance-socket-user.service,https://cockpit-project.org,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://code.forgejo.org/forgejo/runner::forgejo-runner,https://code.forgejo.org/forgejo/runner,arch;fedora,2,CROSS_FAMILY
C3X,https://code.kryo.se/iodine::iodined,https://code.kryo.se/iodine,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://collectd.org::collectd,https://collectd.org,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://corosync.github.io/corosync::corosync,https://corosync.github.io/corosync,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://corosync.github.io/corosync::corosync-notifyd,https://corosync.github.io/corosync,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://ddclient.net::ddclient,https://ddclient.net,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://devel.freebsoft.org/speechd::speech-dispatcher,https://devel.freebsoft.org/speechd,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://digint.ch/btrbk::btrbk,https://digint.ch/btrbk,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://dnsdist.org::dnsdist,https://dnsdist.org,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://dun.github.io/munge::munged,https://dun.github.io/munge,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://etckeeper.branchable.com::upstream-unit::systemd/etckeeper.service,https://etckeeper.branchable.com,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://flatpak.org::flatpak-system-helper,https://flatpak.org,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://forgejo.org::forgejo,https://forgejo.org,arch;fedora,2,CROSS_FAMILY
C3X,https://git.kernel.org/pub/scm/network/connman/connman::connman-vpnd,https://git.kernel.org/pub/scm/network/connman/connman,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://git.kernel.org/pub/scm/network/connman/connman::connmand,https://git.kernel.org/pub/scm/network/connman/connman,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://git.kernel.org/pub/scm/network/connman/connman::connmand-wait-online,https://git.kernel.org/pub/scm/network/connman/connman,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/42wim/matterbridge::matterbridge,https://github.com/42wim/matterbridge,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/AsahiLinux/asahi-scripts::upstream-unit::macsmc-battery/systemd/macsmc-battery-charge-control-end-threshold.service,https://github.com/AsahiLinux/asahi-scripts,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/ClusterLabs/booth::boothd,https://github.com/ClusterLabs/booth,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/ClusterLabs/fence-agents::fence_virtd,https://github.com/ClusterLabs/fence-agents,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/ClusterLabs/pcs::pcs_snmp_agent,https://github.com/ClusterLabs/pcs,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/ClusterLabs/resource-agents::ldirectord,https://github.com/ClusterLabs/resource-agents,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/EGI-Federation/bdii::bdii-slapd-start,https://github.com/EGI-Federation/bdii,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/EGI-Federation/bdii::sh,https://github.com/EGI-Federation/bdii,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/ErikReider/SwayOSD::swayosd-libinput-backend,https://github.com/ErikReider/SwayOSD,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/Exa-Networks/exabgp::exabgp,https://github.com/Exa-Networks/exabgp,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/FoobarOy/foomuuri::upstream-unit::systemd/foomuuri-boot.service,https://github.com/FoobarOy/foomuuri,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/FoobarOy/foomuuri::upstream-unit::systemd/foomuuri-dbus.service,https://github.com/FoobarOy/foomuuri,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/FoobarOy/foomuuri::upstream-unit::systemd/foomuuri-iplist.service,https://github.com/FoobarOy/foomuuri,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/FoobarOy/foomuuri::upstream-unit::systemd/foomuuri-monitor.service,https://github.com/FoobarOy/foomuuri,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/FoobarOy/foomuuri::upstream-unit::systemd/foomuuri.service,https://github.com/FoobarOy/foomuuri,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/GoogleCloudPlatform/guest-agent::true,https://github.com/GoogleCloudPlatform/guest-agent,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/GoogleCloudPlatform/guest-agent::upstream-unit::google-guest-agent.service,https://github.com/GoogleCloudPlatform/guest-agent,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/GoogleCloudPlatform/osconfig::google_osconfig_agent,https://github.com/GoogleCloudPlatform/osconfig,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/Irqbalance/irqbalance::irqbalance,https://github.com/Irqbalance/irqbalance,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/JoseExposito/touchegg::touchegg,https://github.com/JoseExposito/touchegg,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/OpenPrinting/ipp-usb::ipp-usb,https://github.com/OpenPrinting/ipp-usb,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/OpenPrinting/pappl-retrofit::upstream-unit::legacy/legacy-printer-app.service,https://github.com/OpenPrinting/pappl-retrofit,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/PixlOne/logiops::logid,https://github.com/PixlOne/logiops,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_autofs,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_ifp,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_kcm,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_nss,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_pac,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_pam,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_ssh,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/SSSD/sssd::sssd_sudo,https://github.com/SSSD/sssd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/ar-/incron::incrond,https://github.com/ar-/incron,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/authselect/authselect::upstream-unit::systemd/authselect-apply-changes.service,https://github.com/authselect/authselect,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/blueman-project/blueman::blueman-mechanism,https://github.com/blueman-project/blueman,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/cdown/zcfan::zcfan,https://github.com/cdown/zcfan,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/ckb-next/ckb-next::ckb-next-daemon,https://github.com/ckb-next/ckb-next,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/cminyard/ser2net::ser2net,https://github.com/cminyard/ser2net,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/containernetworking/plugins::dhcp,https://github.com/containernetworking/plugins,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/corosync/corosync-qdevice::corosync-qdevice,https://github.com/corosync/corosync-qdevice,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/corosync/corosync-qdevice::corosync-qnetd,https://github.com/corosync/corosync-qdevice,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/coturn/coturn::turnserver,https://github.com/coturn/coturn,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/darrylb123/usbrelay::python3,https://github.com/darrylb123/usbrelay,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/ddccontrol/ddccontrol::ddccontrol_service,https://github.com/ddccontrol/ddccontrol,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/elementary/settings-daemon::busctl,https://github.com/elementary/settings-daemon,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/evilsocket/opensnitch::opensnitchd,https://github.com/evilsocket/opensnitch,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/facebookincubator/oomd::oomd,https://github.com/facebookincubator/oomd,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/freeipa/freeipa-healthcheck::upstream-unit::systemd/ipa-healthcheck.service,https://github.com/freeipa/freeipa-healthcheck,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/fujita/tgt::tgtd,https://github.com/fujita/tgt,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/fwupd/fwupd::fwupd,https://github.com/fwupd/fwupd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/fwupd/fwupd::fwupdmgr,https://github.com/fwupd/fwupd,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/gssapi/gssproxy::gssproxy,https://github.com/gssapi/gssproxy,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/hardinfo2/hardinfo2::upstream-unit::tools/hardinfo2.service,https://github.com/hardinfo2/hardinfo2,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/hughsie/passim::passimd,https://github.com/hughsie/passim,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/intel/intel-lpmd::intel_lpmd,https://github.com/intel/intel-lpmd,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/intel/ledmon::ledmon,https://github.com/intel/ledmon,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/intel/qatlib::qatmgr,https://github.com/intel/qatlib,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/intel/thermal_daemon::thermald,https://github.com/intel/thermal_daemon,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/juanfont/headscale::headscale,https://github.com/juanfont/headscale,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/kdave/btrfsmaintenance::btrfsmaintenance-refresh-cron.sh,https://github.com/kdave/btrfsmaintenance,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/kdave/btrfsmaintenance::upstream-unit::btrfs-balance.service,https://github.com/kdave/btrfsmaintenance,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/kdave/btrfsmaintenance::upstream-unit::btrfs-defrag.service,https://github.com/kdave/btrfsmaintenance,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/kdave/btrfsmaintenance::upstream-unit::btrfs-scrub.service,https://github.com/kdave/btrfsmaintenance,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/kdave/btrfsmaintenance::upstream-unit::btrfs-trim.service,https://github.com/kdave/btrfsmaintenance,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/ksmtuned/ksmtuned::ksmctl,https://github.com/ksmtuned/ksmtuned,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/ksmtuned/ksmtuned::ksmtuned,https://github.com/ksmtuned/ksmtuned,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/latchset/clevis::clevis-luks-askpass,https://github.com/latchset/clevis,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/latchset/clevis::upstream-unit::src/luks/systemd/clevis-luks-pkcs11-askpass.service,https://github.com/latchset/clevis,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/libratbag/libratbag::ratbagd,https://github.com/libratbag/libratbag,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/linux-audit/audit-userspace::auditd,https://github.com/linux-audit/audit-userspace,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linux-audit/audit-userspace::augenrules,https://github.com/linux-audit/audit-userspace,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linux-msm/tqftpserv::tqftpserv,https://github.com/linux-msm/tqftpserv,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/linux-nvme/nvme-cli::upstream-unit::nvmf-autoconnect/systemd/nvmefc-boot-connections.service,https://github.com/linux-nvme/nvme-cli,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/linux-rdma/rdma-core::ibacm,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/linux-rdma/rdma-core::iwpmd,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/linux-rdma/rdma-core::rdma-ndd,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/linux-rdma/rdma-core::start_on_all_ports,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/dde-api::upstream-unit::misc/systemd/system/deepin-api-device.service,https://github.com/linuxdeepin/dde-api,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/dde-api::upstream-unit::misc/systemd/system/deepin-login-sound.service,https://github.com/linuxdeepin/dde-api,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/dde-api::upstream-unit::misc/systemd/system/deepin-shutdown-sound.service,https://github.com/linuxdeepin/dde-api,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/dde-api::upstream-unit::misc/systemd/system/deepin-sound-theme-player.service,https://github.com/linuxdeepin/dde-api,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/deepin-boot-maker::upstream-unit::src/service/data/deepin-boot-maker.service,https://github.com/linuxdeepin/deepin-boot-maker,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/deepin-pw-check::upstream-unit::misc/systemd-service/deepin-passwd-conf.service,https://github.com/linuxdeepin/deepin-pw-check,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/linuxdeepin/deepin-system-monitor::upstream-unit::deepin-system-monitor-system-server/misc/deepin-system-monitor-system-server.service,https://github.com/linuxdeepin/deepin-system-monitor,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/logrotate/logrotate::upstream-unit::examples/logrotate.service,https://github.com/logrotate/logrotate,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/mikebrady/shairport-sync::shairport-sync,https://github.com/mikebrady/shairport-sync,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/nhorman/rng-tools::rngd,https://github.com/nhorman/rng-tools,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/open-iscsi/open-isns::isnsd,https://github.com/open-iscsi/open-isns,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/open-iscsi/rtslib-fb::upstream-unit::systemd/target.service,https://github.com/open-iscsi/rtslib-fb,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/open-iscsi/targetcli-fb::upstream-unit::systemd/targetclid.service,https://github.com/open-iscsi/targetcli-fb,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/open-iscsi/tcmu-runner::upstream-unit::tcmu-runner.service,https://github.com/open-iscsi/tcmu-runner,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/opencryptoki/opencryptoki::pkcsslotd,https://github.com/opencryptoki/opencryptoki,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/oracle/ktls-utils::upstream-unit::systemd/tlshd.service,https://github.com/oracle/ktls-utils,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/pendulum-project/ntpd-rs::ntp-daemon,https://github.com/pendulum-project/ntpd-rs,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/pendulum-project/ntpd-rs::upstream-unit::docs/examples/conf/ntpd-rs-metrics.service,https://github.com/pendulum-project/ntpd-rs,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr-lid-listener.service,https://github.com/phillipberndt/autorandr,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr.service,https://github.com/phillipberndt/autorandr,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/pmem/ndctl::upstream-unit::cxl/cxl-monitor.service,https://github.com/pmem/ndctl,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/pmem/ndctl::upstream-unit::ndctl/ndctl-monitor.service,https://github.com/pmem/ndctl,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/polkit-org/polkit::polkitd,https://github.com/polkit-org/polkit,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/pop-os/cosmic-greeter::greetd,https://github.com/pop-os/cosmic-greeter,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/pop-os/cosmic-greeter::upstream-unit::debian/cosmic-greeter-daemon.service,https://github.com/pop-os/cosmic-greeter,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/pothosware/SoapyRemote::SoapySDRServer,https://github.com/pothosware/SoapyRemote,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/prometheus-community/ipmi_exporter::prometheus-ipmi-exporter,https://github.com/prometheus-community/ipmi_exporter,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/pymumu/smartdns::smartdns,https://github.com/pymumu/smartdns,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/rfjakob/earlyoom::earlyoom,https://github.com/rfjakob/earlyoom,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/rhboot/pesign::pesign,https://github.com/rhboot/pesign,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf-plugins-core::upstream-unit::etc/systemd/dnf-system-upgrade-cleanup.service,https://github.com/rpm-software-management/dnf-plugins-core,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf-plugins-core::upstream-unit::etc/systemd/dnf-system-upgrade.service,https://github.com/rpm-software-management/dnf-plugins-core,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf5::dnf5,https://github.com/rpm-software-management/dnf5,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf5::upstream-unit::dnf5/config/systemd/system/dnf5-offline-transaction-cleanup.service,https://github.com/rpm-software-management/dnf5,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf5::upstream-unit::dnf5/config/systemd/system/dnf5-offline-transaction.service,https://github.com/rpm-software-management/dnf5,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf5::upstream-unit::dnf5daemon-server/dbus/dnf5daemon-server.service,https://github.com/rpm-software-management/dnf5,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/rpm-software-management/dnf5::upstream-unit::etc/systemd/dnf5-makecache.service,https://github.com/rpm-software-management/dnf5,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/rpodgorny/uptimed::uptimed,https://github.com/rpodgorny/uptimed,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/schollz/croc::upstream-unit::croc.service,https://github.com/schollz/croc,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/sddm/sddm::sddm,https://github.com/sddm/sddm,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/sezanzeb/input-remapper::upstream-unit::data/input-remapper.service,https://github.com/sezanzeb/input-remapper,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/sharkcz/collectl::collectl,https://github.com/sharkcz/collectl,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/skeeto/endlessh::endlessh,https://github.com/skeeto/endlessh,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/slackhq/nebula::nebula,https://github.com/slackhq/nebula,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/snapcore/snapd::snapd,https://github.com/snapcore/snapd,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/snapcore/snapd::snapd-apparmor,https://github.com/snapcore/snapd,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/systemd/systemd-bootchart::systemd-bootchart,https://github.com/systemd/systemd-bootchart,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://github.com/tpm2-software/tpm2-abrmd::tpm2-abrmd,https://github.com/tpm2-software/tpm2-abrmd,arch;fedora,2,CROSS_FAMILY
C3X,https://github.com/util-linux/util-linux::fstrim,https://github.com/util-linux/util-linux,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/util-linux/util-linux::lastlog2,https://github.com/util-linux/util-linux,arch;debian,2,CROSS_FAMILY
C3X,https://github.com/util-linux/util-linux::uuidd,https://github.com/util-linux/util-linux,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/vmatare/thinkfan::upstream-unit::rcscripts/systemd/thinkfan-sleep.service,https://github.com/vmatare/thinkfan,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://github.com/vmatare/thinkfan::upstream-unit::rcscripts/systemd/thinkfan-wakeup.service,https://github.com/vmatare/thinkfan,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/wb2osz/direwolf::direwolf,https://github.com/wb2osz/direwolf,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/ximion/btrfsd::btrfsd,https://github.com/ximion/btrfsd,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://github.com/zhuyaliang/group-service::group-admin-daemon,https://github.com/zhuyaliang/group-service,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.archlinux.org/archlinux/netctl::upstream-unit::services/netctl-sleep.service,https://gitlab.archlinux.org/archlinux/netctl,arch;ubuntu,2,CROSS_FAMILY
C3X,https://gitlab.archlinux.org/archlinux/netctl::upstream-unit::services/netctl-wait-online.service,https://gitlab.archlinux.org/archlinux/netctl,arch;ubuntu,2,CROSS_FAMILY
C3X,https://gitlab.archlinux.org/archlinux/netctl::upstream-unit::services/netctl.service,https://gitlab.archlinux.org/archlinux/netctl,arch;ubuntu,2,CROSS_FAMILY
C3X,https://gitlab.com/interception/linux/tools::upstream-unit::udevmon.service,https://gitlab.com/interception/linux/tools,arch;debian;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/bolt/bolt::boltd,https://gitlab.freedesktop.org/bolt/bolt,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/hadess/iio-sensor-proxy::iio-sensor-proxy,https://gitlab.freedesktop.org/hadess/iio-sensor-proxy,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/hadess/low-memory-monitor::low-memory-monitor,https://gitlab.freedesktop.org/hadess/low-memory-monitor,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/hadess/switcheroo-control::switcheroo-control,https://gitlab.freedesktop.org/hadess/switcheroo-control,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/pipewire/rtkit::rtkit-daemon,https://gitlab.freedesktop.org/pipewire/rtkit,arch;ubuntu,2,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/pwithnall/malcontent::malcontent-timer-extension-agent,https://gitlab.freedesktop.org/pwithnall/malcontent,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/pwithnall/malcontent::malcontent-timerd,https://gitlab.freedesktop.org/pwithnall/malcontent,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/pwithnall/malcontent::malcontent-webd,https://gitlab.freedesktop.org/pwithnall/malcontent,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/pwithnall/malcontent::malcontent-webd-update,https://gitlab.freedesktop.org/pwithnall/malcontent,arch;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://gitlab.freedesktop.org/upower/power-profiles-daemon::power-profiles-daemon,https://gitlab.freedesktop.org/upower/power-profiles-daemon,arch;debian;fedora;ubuntu,4,CROSS_FAMILY
C3X,https://gitlab.gnome.org/GNOME/gnome-remote-desktop::gnome-remote-desktop-configuration-daemon,https://gitlab.gnome.org/GNOME/gnome-remote-desktop,arch;fedora,2,CROSS_FAMILY
C3X,https://gitlab.gnome.org/GNOME/gnome-remote-desktop::gnome-remote-desktop-daemon,https://gitlab.gnome.org/GNOME/gnome-remote-desktop,arch;fedora,2,CROSS_FAMILY
C3X,https://gkrellm.srcbox.net::gkrellmd,https://gkrellm.srcbox.net,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://grid.ncsa.illinois.edu/myproxy::upstream-unit::systemd/myproxy-server.service,https://grid.ncsa.illinois.edu/myproxy,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://htcondor.org::upstream-unit::src/condor_examples/condor-annex-ec2.service,https://htcondor.org,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://htcondor.org::upstream-unit::src/condor_examples/condor.service,https://htcondor.org,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://iwd.wiki.kernel.org::ead,https://iwd.wiki.kernel.org,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://iwd.wiki.kernel.org::iwd,https://iwd.wiki.kernel.org,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://jabberd2.org::true,https://jabberd2.org,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://launchpad.net/spf-engine::pyspf-milter,https://launchpad.net/spf-engine,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://lemonldap-ng.org::llng-fastcgi-server,https://lemonldap-ng.org,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://lemonldap-ng.org::purgeCentralCache,https://lemonldap-ng.org,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://lemonldap-ng.org::purgeLocalCache,https://lemonldap-ng.org,fedora;ubuntu,2,CROSS_FAMILY
C3X,https://libreswan.org::pluto,https://libreswan.org,debian;fedora;ubuntu,3,CROSS_FAMILY
C3X,https://libvirt.org::libvirtd,https://libvirt.org,arch;fedora,2,CROSS_FAMILY
C3X,https://libvirt.org::virtlockd,https://libvirt.org,arch;fedora,2,CROSS_FAMILY
C3X,https://libvirt.org::virtlogd,https://libvirt.org,arch;fedora,2,CROSS_FAMILY
C3X,https://libvirt.org::virtlxcd,https://libvirt.org,arch;fedora,2,CROSS_FAMILY
